review,label
"['absolute', 'must', 'see', 'documentary', 'anyone', 'interested', 'getting', 'bottom', 'story', 'told', 'unflinching', 'eye', 'gripping', 'style', 'think', 'conspiracy', 'theories', 'paranoid', 'disturbed', 'people', 'could', 'change', 'mind', 'something', 'feds', 'good', 'model', 'government', 'coverups', 'like', 'news', 'tidy', 'easy', 'consume']",positive
"['decided', 'believe', 'famous', 'movie', 'critics', 'say', 'even', 'though', 'movie', 'get', 'best', 'comments', 'movie', 'made', 'day', 'got', 'thinking', 'false', 'world', 'is', 'loved', 'ones', 'deceive', 's', 'said', 'matter', 'often', 'feed', 'milk', 'snake', 'never', 'loyal', 'bite', 'given', 'chance', 'way', 'people', 'never', 'grateful', 'movie', 'selfish', 'people', 'everyone', 'ultimately', 'thinking', 'oneself', 'working', 'oneself', 'brother', 'dies', 'inadvertently', 'hands', 'gangster', 'surviving', 'brother', 'decides', 'take', 'revenge', 'process', 'learn', 'futility', 'world', 'nothing', 'real', 'one', 'loyal', 'anyone', 'amitabh', 'gave', 'performance', 'life', 'new', 'actor', 'aryan', 'gave', 'good', 'performance', 'actress', 'played', 'wife', 'amitabh', 'stole', 'show', 'role', 'small', 'portrayed', 'role', 'diligently', 'one', 'moved', 'performance', 'chawla', 'really', 'great', 'face', 'expressions', 'role', 'limited', 'given', 'chance', 'fully', 'express', 'herself', 'great', 'movie', 'raj', 'kumar', 'santoshi', 'movies', 'always', 'give', 'message', 'audience', 'movies', 'like', 'novels', 'nanak', 'singh', 'punjabi', 'novelist', 's', 'novels', 'always', 'purpose', 'targeted', 'social', 'evil', 'real', 'message', 'audience', 'entertaining', 'well', 'lessongiving']",positive
"['scary', 'crude', 'opening', 'gives', 'creepy', 'chainsaw', 'massacre', 'feeling', 'everything', 'falls', 'apart', 'spoiler', 'alert', 'soon', 'two', 'fbiofficers', 'start', 'jabbing', 'know', 'real', 'killers', 'anyone', 'seen', 'enough', 'fooledya', 'movies', 'figure', 'out', 'movie', 'mader', 'one', 'thing', 'mind', 'depict', 'brutal', 'murders', 'little', 'girl', 'tortured', 'murdered', 'well', 'next', 'us', 'moviegoers', 'torture', 'abuse', 'children', 'whats', 'wrong', 'people', 'lynch', 'truly', 'disgusting', 'ugly', 'mind']",negative
"['ca', 'say', 'much', 'film', 'think', 'speaks', 'current', 'ratings', 'rented', 'two', 'years', 'ago', 'totally', 'regretted', 'even', 'tried', 'like', 'watching', 'twice', 'could', 'safely', 'say', 'absolutely', 'desire', 'see', 'waste', 'time', 'ever', 'ever', 'm', 'one', 'trash', 'movie', 'truly', 'believe', 'awful', 'even', 'funny', 'slightest', 'bits', 'enjoyed', 'scenes', 'christopher', 'walken', 'think', 'film', 'ruined', 'jack', 'black', 'ben', 'stiller', 'think', 'see', 'one', 'films', 'nowadays', 'terrible', 'movie', 'reminds', 'waste', 'money', 'amy', 'poehler', 'annoying', 'too', 'overall', 'well', 'think', 'get', 'point', 'stars', 'walken', 'way']",negative
"['old', 'ca', 'remember', 'laughing', 'bobcat', 'goldthwait', 'couple', 'times', 'years', 'drug', 'abuse', 'lost', 'sense', 'humor', 'well', 'brain', 'cells', 'moment', 'film', 'opens', 'sympathy', 'empathy', 'female', 'lead', 'neither', 'find', 'anything', 'remotely', 'funny', 'hearing', 'opening', 'line', 'goldthwait', 'obviously', 'hates', 'much', 'needs', 'degrade', 'order', 'feel', 'better', 'even', 'imaginary', 'characters', 'degrades', 'ever', 'saw', 'shakes', 'clown', 'know', 'unfunny', 'bobcat', '15', 'years', 'ago', 'movie', 'worse', 'even', 'funny', 'accident', 'sad', 'pathetic', 'total', 'waste', 'time', 'may', 'goldthwaits', 'hands', 'rendered', 'paralyzed', 'write', 'another', 'script', 'strike', 'tongue', 'dictate', 'another', 'unfunny', 'scene', 'sad', 'pathetic', 'needs', 'make', 'room', 'new', 'talent', 'dying', 'get', 'hollywood']",negative
"['new', 'orleans', 'illegal', 'immigrant', 'feels', 'sick', 'leaves', 'poker', 'game', 'winning', 'smalltime', 'criminal', 'blackie', 'walter', 'jack', 'palance', 'chased', 'blackie', 'men', 'raymond', 'fitch', 'zero', 'mostel', 'poldi', 'guy', 'thomajan', 'killed', 'blackie', 'body', 'dumped', 'sea', 'autopsy', 'family', 'man', 'lieutenant', 'commander', 'dr', 'clinton', 'reed', 'richard', 'widmark', 'us', 'public', 'health', 'service', 'finds', 'dead', 'man', 'pneumonic', 'plague', 'caused', 'rats', 'needs', 'find', 'type', 'contact', 'man', 'within', 'fortyeight', 'hours', 'avoid', 'epidemic', 'city', 'mayor', 'assigns', 'skeptical', 'captain', 'tom', 'warren', 'paul', 'douglas', 'help', 'dr', 'clint', 'find', 'killers', 'infected', 'plague', 'inoculate', 'them', 'panic', 'streets', 'discloses', 'simple', 'story', 'still', 'effective', 'great', 'villain', 'engaging', 'plot', 'become', 'dated', 'fiftyseven', 'years', 'jack', 'palance', 'performs', 'despicable', 'scum', 'debut', 'camera', 'work', 'tries', 'escape', 'zero', 'mostel', 'still', 'impressive', 'vote', 'seven', 'title', 'brazil', 'pânico', 'nas', 'ruas', 'panic', 'streets']",positive
"['box', 'originally', 'picked', 'movie', 'back', 'rented', 'soon', 'learned', 'duped', 'thought', 'movie', 'would', 'something', 'like', 'road', 'tripeurotripamerican', 'pie', 'deal', 'wrong', 'movie', 'one', 'dumbest', 've', 'seen', 'long', 'time', 'unrated', 'version', 'teases', 'watching', 'completely', 'disappoint', 'acting', 'terrible', 'sound', 'effects', 'gaudy', 'appeared', 'low', 'budget', 'entire', 'setting', 'taking', 'place', 'building', 'go', 'get', 'eurotrip', 'road', 'trip', 'instead', 'ca', 'believe', 'national', 'lampoon', 'put', 'name', 'buy', 'rent', 'waste', '2', 'hours', 'life']",negative
"['many', 'documentaries', 'seen', 'appeared', 'law', 'wrong', 'side', 'fence', 'thin', 'blue', 'line', 'paradise', 'lost', 'come', 'mind', 'first', 'foremost', 'first', 'film', 'seething', 'anger', 'saw', 'seems', 'blatantly', 'clear', 'evidence', 'presented', 'film', 'happened', 'waco', 'least', 'unprofessional', 'sloppy', 'mess', 'part', 'fbi', 'afi', 'worst', 'act', 'murder', 'like', 'people', 'siege', 'waco', 'occurring', 'assumed', 'david', 'koresh', 'completely', 'evil', 'madman', 'leading', 'violent', 'cult', 'seeing', 'think', 'koresh', 'likely', 'slightly', 'unbalanced', 'confused', 'guy', 'inadvertently', 'caught', 'attention', 'us', 'government', 'eccentric', 'actions', 'sure', 'lots', 'weapons', 'branch', 'davidian', 'compound', 'none', 'illegal', 'absolutely', 'heartbreaking', 'see', 'video', 'footage', 'people', 'inside', 'compound', 'seeming', 'nice', 'harmless', 'angering', 'see', 'callous', 'testimony', 'men', 'charge', 'government', 'forces', 'waco', 'site', 'clueless', 'testimony', 'janet', 'reno', 'partisan', 'defense', 'attack', 'waco', 'defense', 'led', 'committee', 'democrats', 'standing', 'mind', 'ny', 'representative', 'current', 'us', 'senator', 'ny', 'charles', 'schumer', 'voted', 'man', 'lived', 'ny', 'state', 'm', 'democrat', 'pretty', 'leftleaning', 'seeing', 'actions', 'committee', 'wish', 'could', 'go', 'back', 'time', 'vote', 'damato', 'instead', 'anyone', 'remotely', 'interested', 'government', 'crucial', 'film', 'must', 'see', 'even', 'think', 'shown', 'classes', 's', 'important']",positive
"['saw', 'movie', 'last', 'night', 'thought', 'decent', 's', 'moments', 'guess', 'would', 'say', 'scenes', 'special', 'ops', 'forces', 'cool', 'location', 'shots', 'authentic', 'wo', 'putting', 'movie', 'dvd', 'collection', 'fair', 'enough', 'recommend', 'renting', 'guess', 'nothing', 'set', 'movie', 'another', 'level', 'compared', 'others', 'genre', 'action', 'good', 'acting', 'decent', 'women', 'extremely', 'seductive', 'exotic', 'opinion', 'story', 'pretty', 'interesting', '7', 'ten']",positive
"['yes', 'call', 'perfect', 'movie', 'one', 'boring', 'second', 'fantastic', 'cast', 'mostly', 'little', 'known', 'actresses', 'actors', 'great', 'array', 'characters', 'well', 'defined', 'understandable', 'motives', 'could', 'sympathize', 'perfect', 'lighting', 'crisp', 'black', 'white', 'photography', 'fitting', 'soundtrack', 'intelligent', 'harmonious', 'set', 'design', 'story', 'engaging', 'works', 's', 'one', 'prime', 'quality', 'pictures', 'pride', 'hollywood', 'rest', 'mark', 'everyone', 'endeavor', 'reach', 'barbara', 'stanwyck', 'simply', 'stunning', 'nothing', 'actress', 'could', 'always', 'went', 'easy', 'melodramatic', 'side', 'hysterical', 'outbursts', 'lady', 'always', 'thought', 'better', 'actress', 'screen', 'goddesses', 'like', 'bette', 'davis', 'joan', 'crawford', 'movie', 'confirmed', 'opinion', 'always', 'tough', 'nails', 'time', 'conveying', 'true', 'sentiments', 'fair', 'add', 'also', 'got', 'many', 'good', 'parts', 'long', 'career', 'one', 'far', 'least', 'interesting', 'title', 'fits', 'movie', 'well', 'desires', 'human', 'desires', 'think', 'everyone', 'understand', 'actually', 'one', 'seems', 'scheming', 'movie', 'characters', 'act', 'impulse', 'everybody', 'wants', 'happy', 'without', 'hurting', 'anybody', 'else', 'sad', 'fact', 'often', 'leads', 'complications', 'makes', 'dramatic', 'content', 'go', 'here', 'liked', 'movie', 'say', 'youth', 'maturing', 'necessity', 'compromise', 'movie', 'associate', 'one', 'alfred', 'hitchcock', 's', 'shadow', 'doubt', 'creates', 'similar', 'atmosphere', 'idealized', 'time', 'caricatured', 'small', 'town', 'america', 'story', 'certain', 'similarity', 'fritz', 'lang', 's', 'considerably', 'harsher', 'movie', 'clash', 'night', 'made', 'one', 'year', 'earlier', 'stanywck', 'stars', 'similar', 'part', 'also', 'recommend']",positive
"['would', 'like', 'know', 'anyone', 'know', 'get', 'copy', 'movie', 's', 'way', 'world', 's', '30', 'years', 'since', 've', 'seen', 'movie', 'would', 'like', 'see', 'earth', 'wind', 'fire', 'transcend', 'nation', 'globally', 'inspirational', 'music', 'themes', 'unfortunate', 'group', 'take', 'like', 'counterparts', 'early', '70', 's', 'previously', 'stated', 'racial', 'tension', 'existed', 'united', 'states', 'prohibited', 'equalized', 'exposure', 'african', 'american', 'musical', 'groups', 'good', 'see', 'earth', 'wind', 'fire', 'continuing', 'success', 'would', 'like', 'add', 'movie', 'collection', 'someone', 'please', 'help', 'possible', 'thank', 'attention', 'milton', 'shaw']",positive
"['saw', 'movie', 'hoot', 'immediately', 'decided', 'comment', 'truth', 'nature', 'needs', 'protection', 'us', 'dominant', 'specie', 'planet', 'people', 'think', 'money', 'whatever', 'want', 'probably', 'like', 'think', 'future', 'think', 'would', 'something', 'useful', 'movie', 'kids', 'movie', 'showing', 'us', 'kids', 'usually', 'ones', 'care', 'adults', 'twelve', 'saw', 'waterlilies', 'knew', 'protected', 'law', 'even', 'dare', 'touch', 'fearing', 'law', 'fearing', 'might', 'harm', 'actually', 'currently', '15', 'ever', 'acting', 'great', '3', 'main', 'characters', 'well', 'interpreted', 'learn', 'hope', 'think', 'saw', 'movie', 'enjoy']",positive
"['reservations', 'movie', 'figured', 'would', 'usual', 'bill', 'fare', 'formula', 'movie', 'christmas', 'middle', 'heat', 'wave', 'late', 'june', 'decided', 'give', 'shot', 'anyway', 'maybe', 'would', 'see', 'snow', 'movie', 'turned', 'one', 'laugh', 'another', 'ben', 'affleck', 'believable', 'character', 'real', 'star', 'one', 'james', 'gandofini', 'delivered', 'lines', 'real', 'wit', 'made', 'great', 'dad', 'want', 'enjoyable', 'couple', 'hours', 'definitely', 'check', 'one']",positive
"['first', 'saw', 'film', 'around', '6', 'months', 'ago', 'considered', 'interesting', 'little', 'stuck', 'interest', 'grew', 'grew', 'wondered', 'whether', 'initial', 'boredom', 'response', 'actual', 'vhs', 'quality', 'rather', 'film', 'purchased', 'criterion', 'dvd', 'box', 'set', 'turns', 'right', 'second', 'time', 'alexander', 'nevsky', 'great', 'film', 'rousing', 'm', 'sure', 'succeeded', 'main', 'aim', 'propaganda', 'germans', 'common', 'criticism', 'film', 'eisenstein', 'merely', 'propagandist', 'nothing', 'else', 's', 'untrue', 'amazing', 'film', 'artist', 'one', 'important', 'whoever', 'lived', 'world', 'far', 'enough', 'beyond', 'joseph', 'stalin', 'able', 'watch', 'eisenstein', 's', 'films', 'art']",positive
"['focus', 'another', 'great', 'movie', 'starring', 'william', 'h', 'macy', 'first', 'discovered', 'macy', 'fargo', 've', 'seen', 'films', 'yet', 'deceived', 'macy', 'archetypal', 'nice', 'guy', 'something', 'hide', 'focus', 'plays', 'role', 'lawrence', 'newman', 'loyal', 'hardworking', 'stiff', 'harbours', 'handicapped', 'mother', 'home', 'scene', 'set', 'world', 'war', 'ii', 'height', 'mccarthyism', 'newman', 'head', 'human', 'resources', 'company', 'basically', 'antisemite', 'accidentally', 'hires', 'woman', 'jewish', 'descent', 'asked', 'buy', 'pair', 'glasses', 'improve', 'failing', 'eyesight', 'unbelievably', 'simple', 'act', 'buying', 'glasses', 'great', 'repercussions', 'life', 'gertrude', 'hart', 'wife', 'played', 'great', 'laura', 'dern', 'film', 'unravels', 'newman', 'begin', 'see', 'whole', 'different', 'world', 'jewish', 'akin', 'animal', 'movie', 'disturbing', 'way', 'shows', 'racist', 'something', 'fairly', 'normal', 'chilling', 'thought', 'places', 'probably', 'still']",positive
"['brave', 'new', 'girl', 'holly', 'comes', 'small', 'town', 'texas', 'sings', 'yellow', 'rose', 'texas', 'local', 'competition', 'gets', 'admitted', 'prestigious', 'arts', 'college', 'philadelphia', 'movie', 'grows', 'colorful', 'story', 'friendship', 'loyalty', 'loved', 'movie', 'full', 'great', 'singing', 'acting', 'characters', 'kept', 'moving', 'nice', 'pace', 'acting', 'course', 'wonderful', 'virginia', 'madsen', 'lindsey', 'haun', 'outstanding', 'well', 'nick', 'roth', 'camera', 'work', 'really', 'done', 'well', 'pleased', 'end', 'seems', 'sequel', 'could', 'making', 'kudos', 'director', 'others', 'participated', 'production', 'quite', 'gem', 'film', 'archives']",positive
"['despite', 'totally', 'misleading', 'advertising', 'campaign', 'flick', 'turns', 'irritatingly', 'clichéd', 'subpar', 'haunted', 'house', 'flick', 'totally', 'implausible', 'ending', 'clue', '1', 'considering', 'seeing', 'turkey', 'sam', 'raimi', 'direct', 'although', 'commercials', 'movie', 'play', 'involvement', 'truth', 'one', 'four', 'producers', 's', 'bad', 'someone', 'talented', 'raimi', 'allowed', 'name', 'used', 'conjunction', 'poor', 'movie', 'think', 'would', 'ever', 'directed', 'something', 'like', 'task', 'left', 'pang', 'brothers', 'screenplay', 'film', 'seems', 'cobbled', 'together', 'numerous', 'horror', 'films', 'find', 'absolutely', 'zero', 'original', 'content', 'messengers', 'get', 'scene', 'plucked', 'straight', 'pulse', 'couple', 'could', 'come', 'birds', 'one', 'two', 'others', 'etc', 'nearly', 'every', 'scene', 'almost', 'every', 'line', 'dialogue', 'one', 'lifted', 'number', 'movies', 'whole', 'thing', 'makes', 'predictable', 'movie', 'almost', 'anyone', 'able', 'figure', 'surprise', 'ending', 'long', 'comes', 'right', 'would', 'good', 'time', 'point', 'advertising', 'campaign', 'centered', 'idea', 'children', 'see', 'ghosts', 'nothing', 'movie', 'fact', 'everyone', 'see', 'ghosts', 'teenage', 'daughter', 'mother', 'characters', 'certainly', 'see', 'even', 'quite', 'early', 'movie', 'm', 'sure', 'whomever', 'charge', 'marketing', 'came', 'campaign', 'film', 'needed', 'unique', 'angle', 'box', 'office', 'appeal', 'otherwise', 'entirely', 'absent', 'know', 'fooled', 'perhaps', 'movie', 'lacks', 'anything', 'resembling', 'chemistry', 'actors', 'simply', 'interactions', 'come', 'across', 'awkwardly', 'stilted', 'coupled', 'hackneyed', 'story', 'ridiculous', 'plot', 'holes', 'guy', 'murdered', 'whole', 'family', 'still', 'lurking', 'around', 'small', 'town', 'murder', 'happened', 'anyhow', 'anyone', 'think', 'maybe', 'arrest', 'adds', 'profoundly', 'unsatisfying', 'ghost', 'flick', 'manages', 'surprise', 'anyone', 'age', 'ten', 'cheap', 'shots', 'loud', 'noises', 'visual', 'flashes', 'anything', 'short', 'sheeted', 'figure', 'jumping', 'closet', 'yelling', 'boo', 'get', 'buck', 'time', 'around', 'yet', 'another', 'poorlymade', 'film', 'spirits', 'attempting', 'warn', 'people', 'away', 'house', 's', 'message', 'messengers', 'delivers', 's', 'waste', 'time', 'movie']",negative
"['movie', 'sucks', 'ass', 'something', 'heatwave', 'european', 'country', 'complete', 'trash', 's', 'nothing', 'going', 'movie', 'whatsoever', 'maybe', '30', 'seconds', 'sex', 's', 'annoying', 'chick', 'hitches', 'rides', 'people', 'really', 'pisses', 'movie', 'complete', 'rash', 'subject', 'watching', 'regret', 's', 'boring', 'would', 'rate', 'zero', 'ca', 'body', 'right', 'mind', 'see', 'm', 'sure', 'regret', 'completely', 'could', 'think', 'something', 'bad', 'even', 'mystery', 'men', 'better', 'mystery', 'men', 'sucks', 'movie', 'worth', 'made', 'complete', 'waste', 'time', 'characters', 'hard', 'understand', 'good', 'bored']",negative
"['looking', 'forward', 'guardian', 'walked', 'theater', 'really', 'mood', 'particular', 'time', 's', 'kind', 'like', 'olive', 'garden', 'like', 'right', 'mindset', 'thoroughly', 'enjoy', 'it', 'm', 'exactly', 'sure', 'dampening', 'spirit', 'trailers', 'looked', 'good', 'water', 'theme', 'giving', 'bad', 'flashbacks', 'last', 'kevin', 'costner', 'movie', 'dealt', 'subject', 'waterworld', 'plus', 'despite', 'promise', 'ashton', 'kutcher', 'showed', 'butterfly', 'effect', 'm', 'still', 'completely', 'sold', 'something', 'guy', 'annoys', 'probably', 'simian', 'features', 'took', 'approximately', 'two', 'minutes', 'fears', 'subside', 'hesitancies', 'slip', 'away', 'movie', 'immediately', 'throws', 'us', 'midst', 'tense', 'rescue', 'mission', 'gripped', 'tighter', 'kenny', 'rogers', 'orange', 'face', 'lift', 'concerns', 'briefly', 'bristled', 'kutcher', 's', 'initial', 'appearance', 'due', 'fact', 'much', 'effort', 'made', 'paint', 'ridiculously', 'cool', 'rebellious', 'sunglasses', 'tough', 'guy', 'toothpick', 'mouth', 'sportin', 'smirk', 'd', 'make', 'george', 'clooney', 'proud', 'yeah', 'get', 'totally', 'ready', 'hate', 'him', 'go', 'deliver', 'fairly', 'strong', 'performance', 'force', 'soften', 'jabs', 'darn', 'ape', 'man', 'efficiently', 'mixing', 'tense', 'exciting', 'rescue', 'scenes', 'drama', 'humor', 'solid', 'acting', 'guardian', 'easily', 'film', 'dare', 'say', 'majority', 'audiences', 'enjoy', 'quibble', 'clichés', 'predictability', 'rare', 'moments', 'overcooked', 'sappiness', 'none', 'takes', 'away', 'entertainment', 'value', 'bad', 'feeling', 'pace', 'would', 'slow', 'much', 'costner', 'started', 'training', 'young', 'guys', 'contrary', 'training', 'sessions', 'might', 'interesting', 'aspect', 'film', 'coast', 'guard', 'rescue', 'swimmers', 'heroes', 'whose', 'stories', 'never', 'really', 'portrayed', 'big', 'screen', 'feel', 'inside', 'look', 'go', 'tough', 'make', 'informative', 'great', 'way', 'introduce', 'audiences', 'underappreciated', 'group', 'takes', 'rescue', 'swimmer', 'think', 'you', 'get', 'go', 'dangerous', 'missions', 'cold', 'dark', 'rough', 'water', 'must', 'fight', 'disorientation', 'exhaustion', 'hypothermia', 'lack', 'oxygen', 'trying', 'help', 'stranded', 'panicked', 'people', 'depending', 'survival', 'bad', 'enough', 'sometimes', 'ca', 'save', 'everybody', 'make', 'tough', 'decision', 'lives', 'dies', 'man', 'wants', 'responsibility', 'idea', 'really', 'like', 'guys', 'would', 'thought', 'd', 'ashton', 'kutcherkevin', 'costner', 'movie', 'thank', 'education', 'guardian', 'great', 'job', 'paying', 'tribute', 'rare', 'breed', 'hero', 'lucky', 'us', 'also', 'good', 'job', 'entertaining', 'paying', 'customers', 'gist', 'moviegoers', 'wanting', 'inside', 'look', 's', 'like', 'embark', 'daring', 'rescue', 'mission', 'middle', 'ocean', 'might', 'want', 'give', 'guardian', 'chance', 'saw', 'free', 'paid', 'would', 've', 'felt', 'gotten', 'money', 's', 'worth']",positive
"['going', 'see', 'seven', 'pounds', 'clearly', 'sure', 'think', 'previews', 'left', 'much', 'open', 'grasp', 'movie', 'really', 'within', 'first', '20', 'min', 'completely', 'lost', 'plot', 'idea', 'going', 'think', 'tim', 'claims', 'ben', 'big', 'asshole', 'comes', 'end', 'twist', 'speak', 'unraveled', 'last', 'minute', 'movie', 'basically', 'tim', 'smith', 'troubled', 'haunted', 'big', 'accident', 'made', 'causing', 'end', 'seven', 'peoples', 'lives', 'decides', 'scope', 'seven', 'new', 'people', 'need', 'help', 'badly', 'turns', 'gives', 'life', 'to', 'acting', 'film', 'great', 'feel', 'smith', 'matter', 'part', 'seems', 'impress', 'rosario', 'dawson', 'one', 'better', 'movies', 'aside', 'eagle', 'eye', 'think', 'bad', 'good', 'deliver', 'film', 'actors', 'woody', 'harrelson', 'small', 'roles', 'big', 'enough', 'role', 'grasp', 'character', 'although', 'casting', 'film', 'still', 'good', 'movie', 'definitely', 'expected', 'certainly', 'lot', 'slower', 'pace', 'hoped', 'movie', 'however', 'still', 'pretty', 'good', 'nothing', 'revealed', 'last', '5', 'min', 'movie', 'everything', 'falls', 'place', 'seems', 'like', 'pointless', 'love', 'story', 'final', 'thought', 'seven', 'poundsseven', 'stars']",positive
"['saw', 'brother', 's', 'shadow', 'tribeca', 'film', 'festival', 'loved', 'judd', 'hirsch', 'scott', 'cohen', 'great', 'father', 'son', 'film', 'follows', 'scott', 'cohen', 'parole', 'alaska', 'back', 'family', 'brooklyn', 'shows', 'brother', 'died', 'embarks', 'journey', 'slowly', 'repair', 'estranged', 'relationships', 'brother', 's', 'wife', 'child', 'father', 'never', 'forgiven', 'black', 'sheep', 'family', 'story', 'takes', 'us', 'deep', 'hearts', 'minds', 'family', 'allows', 'deeply', 'understand', 'complexity', 'lives', 'also', 'imagery', 'woodworking', 'business', 'brooklyn', 'backdrop', 'sets', 'tone', 'rich', 'revealing', 'family', 'portrait']",positive
"['mararía', 'really', 'disappointed', 'ca', 'consider', 'bad', 'movie', 'development', 'seemed', 'rushed', 'nonbelievable', 'evoke', 'emotions', 'dr', 'fermín', 'displays', 'unprecedented', 'bizarre', 'behaviour', 'passion', 'one', 'ca', 'really', 'understand', 'born', 'mean', 'many', 'times', 'ever', 'conversation', 'mararía', 'maybe', 'also', 'mararía', 'never', 'appeared', 'real', 'character', 'instead', 'like', 'film', 'stereotype', 'needed', 'movie', 'else', 'another', 'title', 'needed', 'best', 'acting', 'came', 'role', 'really', 'important', 'story', 'marcial', 'subintelligent', 'yet', 'humble', 'drunkard', 'course', 'scenery', 'cultural', 'tidbits', 'canary', 'islands', 'wow', 'moments', 'interesting', 'movie', 'fell', 'short', 'documentary', 'case', 'real', 'intention', 'importantly', 'solid', 'drama']",negative
"['serum', 'crazy', 'doctor', 'finds', 'serum', 'supposed', 'cure', 'diseases', 'power', 'mind', 'instead', 'creates', 'kind', 'monster', 'needs', 'eat', 'human', 'flesh', 'brains', 'mad', 'doc', 'creates', 'zombies', 'cadavers', 'problems', 'long', 'lead', 'action', 'many', 'scenes', 'getting', 'acquainted', 'characters', 'mad', 'doctor', 's', 'nephew', 'gets', 'car', 'accident', 'mad', 'doc', 'tries', 'use', 'new', 'serum', 'boy', 'results', 'good', 'class', 'c', 'film', 'ok', 'acting', 'troubles', 'directing', 'continuity', 'errors', 'much', 'zombie', 'action', 'one', 'effects', 'adequate', 'nothing', 'special', 'fast', 'forward', 'slow', 'parts', 'get', 'enjoyment', 'action', 'scenes', 'watch', 'nudity', 'bad', 'language']",negative
"['witty', 'funny', 'intelligent', 'awesome', 'flipping', 'channels', 'late', 'one', 'night', 'years', 'ago', 'came', 'across', 'wildfire', 'started', 'staying', 'late', 'every', 'night', 'taping', 'everyone', 'know', 'like', '3', 'people', 'almost', '100', 'people', 'made', 'watch', 'think', 'awesome', 'others', 'laughing', 'loud', 'hard', 'crying', 'thanking', 'time', 'please', 'favor', 'run', 'walk', 'watch', 'enjoy', 'intelligence', 'humor', 's', 'winwin', 'situation', 'wish', 'could', 'afternoon', 'tea', 'meet', 'truly', 'rare', 'comedian', 'society', 'need', 'sanechaos']",positive
"['s', 'unique', 'film', 'gives', 'us', 'chance', 'see', 'young', 'noel', 'coward', 'ironic', 'glory', 'seems', 'reserved', 'detached', 's', 'perfect', 'role', 'unloved', 'cad', 'matteroffactly', 'uses', 'around', 'however', 'deadly', 'serious', 'pun', 'intended', 'last', 'act', 'coward', 'must', 'make', 'like', 'flying', 'dutchman', 's', 'much', 'less', 'comfortable', 'way', 'epigram', 'peerless', 'hecht', 'macarthur', 'given', 'gems', 'macarthur', 'really', 'wit', 'pair', 'film', 'superbly', 'lighted', 'great', 'lee', 'garmes', 'little', 'camera', 'movement', 'aside', 'storm', 'sequence', 'hecht', 'macarthutr', 'cared', 'one', 'thing', 'getting', 'dialogue', 'screen', 'note', 'h', 'blinkandyoullmissem', 'cameos', 'bums', 'flophouse', 'scene', 'notable', 'supporting', 'player', 'one', 'alexander', 'woolcott', 'notorious', 'broadway', 'columnist', 'close', 'friend', 'macarthur', 'coward', 'appears', 'one', 'bitchy', 'authors', 'always', 'kept', 'waiting', 'reception', 'room', 'publisher', 'coward', 'curious', 'woolcott', 'would', 'agree', 'film', 'clearly', 'lampoons', 'legendary', 'algonquin', 'round', 'table', 'founder', 'macarthur', 'something', 'auxiliary', 'member', 'scoundrel', 'actually', 'oscar', 'best', 'story', 'though', 'victory', 'probably', 'due', 'coward', 's', 'imposing', 'presence', 'brilliance', 'plot', 's', 'coward', 'woolcott', 'dialogue', 'remember']",positive
"['definitely', 'must', 'see', 'film', 'excellent', 'director', 'alain', 'chabat', 'also', 'acting', 'ceasar', 'managed', 'capture', 'essence', 'adventures', 'astérix', 'french', 'comic', 'books', 's', 'based', 'upon', 'create', 'fantastically', 'modern', 'intelligent', 'comedy', 'also', 'homage', 'world', 'animated', 'films', 'movie', 'funny', 'full', 'jokes', 'visual', 'spoken', 'might', 'take', 'two', 'three', 'screenings', 'notice', 'bursts', 'laughter', 'drawback', 'nonfrench', 'audience', 'least', 'nonfrench', 'speaking', 'audience', 'might', 'get', 'private', 'jokes', 'many', 'dialogues', 'impossible', 'translate', 'many', 'situations', 'directly', 'related', 'either', 'comic', 'books', 'french', 'way', 'life', 'fun', 'might', 'lessened', 'however', 's', 'still', 'totally', 'worth', 'seeing', 'beautiful', 'picture', 'amazing', 'stunts', 'music', 'totally', 'crazy', 'atmosphere', 'excellent', 'acting', 'actors', 'great', 'film', 'would', 'without', 'jamel', 'debouze', 'gérard', 'darmon', 'edouard', 'baer', 'please', 'ever', 'compare', 'magnificent', 'film', 'terrible', 'previous', 'one', 'based', 'comic', 'books', 'astérix', 'et', 'obélix', 'contre', 'césar', 'directed', 'claude', 'zidi']",positive
"['thought', 'movie', 'stunning', 'completely', 'outstanding', 'performances', 'valentina', 'cervi', 'artemisia', 'gentileschi', 'cervi', 'portrays', 'artemisia', 'beautifully', 'tentative', 'yet', 'confidant', 'mannerisms', 'hands', 'mapping', 'idea', 'moving', 'models', 'place', 'passion', 'artemisia', 'gives', 'art', 'spectacular', 'watch', 'although', 'character', 'overtly', 'beautiful', 'made', 'film', 'realistic', 'facial', 'hair', 'clothing', 'perfect', 'point', 'time', 'overall', 'thought', 'film', 'fantastic']",positive
